Ticker,Date,Alpha,Unemployment,ConsumerSentiment,Market,Size,ValueGrowth,AlphaStd,UnemploymentStd,ConsumerSentimentStd,MarketStd,SizeStd,ValueGrowthStd,TotalRisk,DiversifiableRisk,NonDiversifiableRisk
POR,2014-09-30,-0.022,0.346,0.011,0.461,-0.094,0.316,0.035,0.412,0.092,0.143,0.253,0.273,13.783,11.999,6.782
PLCM,2014-09-30,-0.038,0.384,0.198,0.657,1.552,0.2,0.1,1.195,0.265,0.413,0.732,0.79,39.695,34.771,19.148
POOL,2014-09-30,-0.032,0.474,0.286,0.702,0.773,0.416,0.051,0.61,0.135,0.211,0.374,0.403,23.629,17.678,15.678
BPOP,2014-09-30,-0.065,0.575,0.086,1.927,0.682,2.213,0.094,1.126,0.25,0.389,0.69,0.745,48.106,32.517,35.451
PRAA,2014-09-30,-0.031,0.608,-0.189,0.389,1.246,1.433,0.073,0.868,0.193,0.3,0.532,0.574,30.58,25.235,17.273
PTLA,2014-09-30,0.347,-3.803,0.535,-2.847,7.543,3.371,0.449,6.606,0.879,1.216,1.948,2.267,51.741,29.233,42.692
POST,2014-09-30,-0.315,4.303,0.132,0.602,0.572,0.044,0.141,1.908,0.309,0.516,0.856,0.956,27.267,23.648,13.574
POWL,2014-09-30,-0.025,0.29,-0.36,0.479,1.088,0.144,0.087,1.038,0.23,0.359,0.636,0.687,33.437,30.228,14.295
POWI,2014-09-30,0.015,-0.206,0.047,1.013,1.502,-0.114,0.084,1.002,0.223,0.347,0.614,0.663,36.42,29.103,21.896
PSIX,2014-09-30,-0.217,3.343,0.33,2.104,1.01,-0.54,0.246,3.375,0.474,0.845,1.406,1.529,43.644,35.673,25.144
POWR,2014-09-30,0.052,-0.431,-0.468,0.529,2.048,0.645,0.169,2.014,0.447,0.697,1.234,1.332,62.721,58.693,22.113
POZN,2014-09-30,-0.015,0.045,0.393,1.97,-0.404,0.925,0.15,1.787,0.397,0.618,1.095,1.182,59.426,52.013,28.742
QGEN,2014-09-30,0.025,-0.403,0.111,0.797,0.065,-0.035,0.052,0.624,0.138,0.216,0.382,0.413,21.529,18.136,11.601
PFBC,2014-09-30,0.181,-2.008,-0.12,-0.315,2.291,0.797,0.106,1.263,0.28,0.437,0.774,0.835,40.83,36.776,17.738
PLPC,2014-09-30,-0.165,1.842,0.075,1.788,-0.404,0.021,0.093,1.108,0.246,0.383,0.679,0.733,40.003,32.175,23.77
PGI,2014-09-30,0.008,-0.191,-0.101,1.342,1.388,-0.146,0.09,1.073,0.238,0.371,0.657,0.71,40.036,31.129,25.176
PBH,2014-09-30,-0.068,0.867,0.244,1.969,-0.093,-0.35,0.081,0.963,0.214,0.333,0.59,0.637,38.519,27.871,26.588
QLIK,2014-09-30,-0.097,1.152,0.432,1.504,0.463,-2.471,0.12,1.48,0.291,0.518,0.969,0.997,43.968,34.632,27.09
PRGX,2014-09-30,-0.074,0.806,-0.171,1.065,1.309,0.648,0.098,1.171,0.26,0.405,0.718,0.775,41.007,34.046,22.856
PSMT,2014-09-30,-0.169,2.263,-0.401,1.045,-0.134,0.138,0.074,0.882,0.196,0.305,0.54,0.583,31.285,25.625,17.947
PRI,2014-09-30,0.017,-0.054,-0.163,0.391,0.811,1.22,0.047,0.577,0.112,0.191,0.383,0.383,18.886,14.13,12.531
PRA,2014-09-30,-0.07,0.879,0.104,0.632,-0.178,0.208,0.034,0.401,0.089,0.139,0.245,0.265,14.736,11.626,9.053
PKT,2014-09-30,-0.173,2.188,0.274,0.851,0.873,0.88,0.145,1.733,0.385,0.6,1.062,1.147,54.609,50.5,20.781
PGNX,2014-09-30,0.078,-0.892,0.256,0.896,2.414,-0.38,0.199,2.365,0.525,0.818,1.449,1.565,74.101,68.922,27.216
PRGS,2014-09-30,-0.068,0.69,0.083,1.454,1.205,-1.023,0.045,0.541,0.12,0.187,0.331,0.358,29.688,15.431,25.363
PFPT,2014-09-30,0.118,-0.875,-0.201,-0.212,3.928,-1.251,0.26,3.57,0.501,0.894,1.487,1.617,46.505,37.721,27.199
QUAD,2014-09-30,-0.001,-0.217,-0.232,1.051,0.634,2.349,0.129,1.601,0.314,0.561,1.049,1.078,43.053,37.593,20.984
KKD,2014-09-30,-0.072,1.091,-0.198,1.352,0.15,-0.156,0.132,1.578,0.35,0.546,0.967,1.044,49.966,45.978,19.561
KRO,2014-09-30,-0.246,3.061,-0.251,1.521,1.062,-1.259,0.119,1.417,0.315,0.49,0.868,0.937,50.217,41.166,28.758
PSEC,2014-09-30,-0.046,0.538,0.078,0.864,0.08,0.3,0.042,0.495,0.11,0.171,0.303,0.327,19.288,14.334,12.905
LLEN,2014-09-30,-0.564,6.197,0.06,1.365,1.208,2.219,0.237,2.812,0.611,0.959,1.69,1.948,89.139,79.865,39.59
LZB,2014-09-30,-0.145,1.69,0.366,2.035,0.043,1.416,0.101,1.199,0.266,0.415,0.734,0.793,47.539,34.715,32.478
LTS,2014-09-30,0.091,-0.627,-0.319,0.065,2.77,1.171,0.143,1.705,0.378,0.59,1.044,1.127,54.952,49.636,23.579
LG,2014-09-30,-0.022,0.285,-0.044,0.385,-0.048,0.132,0.03,0.357,0.079,0.123,0.218,0.236,11.733,10.382,5.466
LBAI,2014-09-30,-0.045,0.58,-0.098,0.613,2.154,0.831,0.051,0.612,0.136,0.212,0.375,0.405,29.349,17.6,23.487
LBY,2014-09-30,-0.166,2.385,0.208,0.467,0.905,0.621,0.104,1.238,0.275,0.428,0.758,0.819,39.763,36.049,16.781
LKFN,2014-09-30,0.04,-0.363,-0.0,0.175,1.246,0.404,0.048,0.573,0.127,0.198,0.351,0.379,20.272,16.64,11.579
LAMR,2014-09-30,-0.061,0.585,0.144,1.995,0.554,0.524,0.058,0.692,0.154,0.239,0.424,0.458,36.624,19.787,30.818
LANC,2014-09-30,-0.004,0.148,0.08,0.238,0.722,0.453,0.043,0.508,0.113,0.176,0.311,0.336,17.274,14.763,8.97
LNDC,2014-09-30,0.012,-0.127,0.027,0.965,0.156,0.092,0.088,1.044,0.232,0.361,0.64,0.691,33.527,30.417,14.102
LSTR,2014-09-30,0.009,-0.084,0.085,0.776,0.084,0.788,0.036,0.427,0.095,0.148,0.261,0.282,18.154,12.324,13.329
CALL,2014-09-30,-0.334,4.189,-1.249,2.349,-1.518,-0.998,0.273,3.257,0.723,1.127,1.996,2.155,102.946,94.893,39.914
LCI,2014-09-30,0.451,-5.143,0.157,0.661,2.78,-2.21,0.114,1.363,0.303,0.471,0.835,0.901,51.717,39.527,33.351
LPI,2014-09-30,-0.095,1.189,-0.234,0.891,-0.261,-0.697,0.186,2.512,0.403,0.689,1.159,1.245,33.822,32.342,9.895
LVS,2014-09-30,-0.143,1.834,-0.225,1.523,0.707,-0.541,0.083,0.985,0.219,0.341,0.604,0.652,37.839,28.568,24.813
LSCC,2014-09-30,-0.148,1.844,0.134,1.716,1.182,1.69,0.099,1.174,0.261,0.406,0.719,0.777,47.994,33.976,33.898
LAYN,2014-09-30,-0.133,1.358,-0.127,0.273,1.336,1.156,0.064,0.765,0.17,0.265,0.469,0.506,27.657,22.229,16.456
LCNB,2014-09-30,-0.039,0.607,0.09,-0.085,-0.029,0.223,0.049,0.585,0.13,0.202,0.358,0.387,17.372,17.048,3.337
LF,2014-09-30,-0.193,2.376,0.284,0.958,1.301,1.82,0.135,1.608,0.357,0.556,0.985,1.064,54.229,46.778,27.433
LEA,2014-09-30,-0.047,0.631,-0.034,1.24,-0.484,0.745,0.061,0.732,0.153,0.249,0.462,0.474,26.135,19.848,17.002
LII,2014-09-30,0.001,0.028,0.099,0.878,0.94,0.476,0.05,0.593,0.132,0.205,0.363,0.392,24.798,17.142,17.92
LVLT,2014-09-30,0.07,-0.81,-0.079,1.305,0.466,0.495,0.115,1.375,0.305,0.476,0.842,0.909,45.345,40.014,21.332
LXRX,2014-09-30,-0.045,0.365,-0.4,1.43,1.372,1.313,0.122,1.449,0.322,0.501,0.888,0.959,51.591,42.109,29.808
LXK,2014-09-30,-0.005,0.141,-0.316,0.971,0.732,0.049,0.106,1.258,0.279,0.435,0.77,0.832,40.632,36.621,17.604
LBTYA,2014-09-30,-0.124,1.482,0.146,1.26,0.378,-1.38,0.085,1.016,0.226,0.351,0.622,0.672,35.579,29.53,19.846
LINTA,2014-09-30,-0.08,0.954,-0.035,1.513,-0.108,0.274,0.054,0.645,0.143,0.223,0.395,0.427,28.027,18.629,20.939
LMCA,2014-09-30,-0.445,5.674,-0.58,2.148,3.95,2.283,0.367,5.264,0.72,1.249,1.839,2.343,54.019,34.424,41.63
LVNTA,2014-09-30,-0.634,8.908,-0.078,0.817,2.725,0.657,0.437,6.169,0.743,1.474,2.269,2.337,60.298,50.613,32.775
LOCK,2014-09-30,-0.204,4.0,0.324,-1.782,3.574,-1.859,0.322,4.565,0.576,1.151,1.652,1.888,47.777,35.702,31.75
LCUT,2014-09-30,-0.113,1.586,-0.412,0.456,1.283,1.072,0.102,1.211,0.269,0.419,0.742,0.801,39.979,35.257,18.849
LFVN,2014-09-30,-0.366,4.764,0.322,0.977,-1.243,1.977,0.216,2.578,0.572,0.892,1.579,1.705,79.199,75.132,25.052
LWAY,2014-09-30,0.029,-0.298,0.142,0.215,0.431,0.63,0.089,1.062,0.236,0.367,0.65,0.702,32.017,30.958,8.164
LGND,2014-09-30,0.092,-0.944,-0.607,1.18,0.552,0.186,0.119,1.419,0.315,0.491,0.869,0.939,46.798,41.302,22.004
LMNR,2014-09-30,-0.074,0.925,0.224,0.837,0.711,0.708,0.097,1.153,0.256,0.399,0.706,0.762,37.854,33.552,17.525
QSII,2014-09-30,-0.12,1.266,0.005,0.673,0.298,-0.001,0.095,1.134,0.252,0.392,0.694,0.75,35.013,33.04,11.589
LINC,2014-09-30,-0.072,0.412,-0.179,1.537,2.264,1.232,0.133,1.585,0.352,0.548,0.971,1.049,58.2,46.023,35.625
LECO,2014-09-30,-0.027,0.402,-0.014,1.045,0.908,-0.196,0.051,0.608,0.135,0.21,0.372,0.402,25.566,17.565,18.576
LNKD,2014-09-30,-0.08,1.288,-0.282,1.296,0.459,-1.955,0.168,2.169,0.362,0.659,1.256,1.319,43.059,37.678,20.844
LIOX,2014-09-30,-0.021,0.384,-0.284,0.585,2.159,1.455,0.127,1.511,0.335,0.523,0.925,0.999,50.554,43.952,24.98
LGF,2014-09-30,0.077,-0.613,0.209,0.278,1.144,-0.118,0.087,1.036,0.23,0.359,0.635,0.686,32.534,30.198,12.106
LQDT,2014-09-30,-0.17,2.332,0.381,-0.896,2.009,-1.129,0.117,1.395,0.31,0.482,0.854,0.922,46.288,40.584,22.26
LAD,2014-09-30,0.051,-0.416,-0.021,1.463,2.222,0.699,0.117,1.389,0.308,0.48,0.851,0.919,52.258,40.296,33.275
LFUS,2014-09-30,-0.072,0.953,0.041,1.201,1.164,-0.064,0.058,0.695,0.154,0.24,0.426,0.46,30.175,20.057,22.543
LYV,2014-09-30,0.069,-0.673,0.372,0.521,2.081,0.633,0.081,0.965,0.214,0.334,0.591,0.638,36.398,27.992,23.265
LPSN,2014-09-30,-0.13,1.614,-0.281,1.469,0.083,-0.908,0.108,1.292,0.287,0.447,0.792,0.855,43.31,37.601,21.493
LKQ,2014-09-30,-0.035,0.549,0.137,0.624,0.125,-0.147,0.062,0.736,0.163,0.255,0.451,0.487,23.408,21.435,9.405
LMIA,2014-09-30,-0.209,2.409,-0.017,1.558,-0.347,0.184,0.105,1.248,0.277,0.432,0.765,0.826,42.418,36.309,21.932
LOGM,2014-09-30,0.035,-0.227,-0.004,0.292,1.914,-0.421,0.102,1.218,0.271,0.422,0.746,0.806,39.229,35.483,16.728
LORL,2014-09-30,-0.125,1.739,-0.017,0.874,0.255,0.371,0.075,0.898,0.199,0.311,0.55,0.594,30.212,26.14,15.148
LPX,2014-09-30,-0.109,1.343,-0.057,1.281,1.876,2.232,0.089,1.066,0.237,0.369,0.653,0.705,45.702,30.799,33.765
LPLA,2014-09-30,0.038,-0.452,0.087,0.649,1.575,0.122,0.068,0.86,0.155,0.294,0.544,0.555,24.366,18.001,16.422
LXU,2014-09-30,-0.118,1.44,-0.196,1.607,0.802,0.712,0.109,1.293,0.287,0.447,0.792,0.855,46.559,37.555,27.519
LYTS,2014-09-30,-0.102,1.051,-0.233,1.582,0.761,-0.951,0.088,1.047,0.233,0.362,0.642,0.693,39.394,30.386,25.072
LTXC,2014-09-30,0.12,-1.221,0.18,0.046,3.804,0.17,0.157,1.842,0.353,0.554,1.02,1.068,54.699,45.993,29.607
LUB,2014-09-30,-0.082,0.926,-0.137,1.056,1.479,0.264,0.097,1.156,0.257,0.4,0.708,0.765,40.768,33.599,23.091
LL,2014-09-30,-0.084,1.056,0.197,1.473,0.373,0.155,0.11,1.315,0.292,0.455,0.806,0.87,44.413,38.259,22.557
LMNX,2014-09-30,-0.012,0.132,-0.034,0.445,0.698,-0.056,0.081,0.969,0.215,0.335,0.593,0.641,29.899,28.235,9.836
LMOS,2014-09-30,0.016,0.329,-0.028,-0.819,1.939,-0.348,0.256,3.42,0.551,0.993,1.674,1.786,48.776,47.143,12.518
LDL,2014-09-30,0.019,0.056,-0.028,0.608,0.378,0.669,0.086,1.027,0.228,0.355,0.629,0.679,32.154,29.921,11.774
MHO,2014-09-30,-0.03,0.327,-0.028,1.247,1.564,1.99,0.094,1.12,0.249,0.387,0.686,0.741,44.517,32.442,30.485
MTSI,2014-09-30,0.379,-5.278,-0.443,0.49,2.893,2.121,0.23,3.126,0.456,0.812,1.346,1.456,41.497,34.545,22.994
MCBC,2014-09-30,-0.148,1.748,-0.081,2.195,-0.283,1.479,0.158,1.888,0.419,0.653,1.156,1.249,63.951,54.909,32.782
MSG,2014-09-30,-0.011,0.295,0.28,0.654,0.274,0.252,0.06,0.725,0.151,0.249,0.478,0.465,22.693,19.34,11.871
MGLN,2014-09-30,-0.088,1.077,-0.09,0.739,-0.062,-0.376,0.043,0.513,0.114,0.177,0.314,0.339,18.258,14.9,10.553
MHR,2014-09-30,-0.206,2.874,-0.202,0.658,3.345,-0.166,0.153,1.826,0.405,0.632,1.119,1.208,63.068,53.096,34.034
MHLD,2014-09-30,-0.019,0.248,0.08,0.596,0.146,-0.017,0.066,0.786,0.175,0.272,0.482,0.52,24.578,22.907,8.906
MAIN,2014-09-30,-0.051,0.744,0.101,0.772,0.177,0.003,0.051,0.605,0.134,0.209,0.37,0.4,21.137,17.576,11.741
MSFG,2014-09-30,-0.01,0.266,-0.201,0.6,1.639,1.086,0.072,0.864,0.192,0.299,0.529,0.571,32.374,25.065,20.49
MANH,2014-09-30,-0.168,2.02,0.068,1.544,0.062,-0.201,0.108,1.29,0.287,0.446,0.79,0.854,43.638,37.536,22.256
MNTX,2014-09-30,-0.127,1.709,0.273,1.579,0.45,0.603,0.131,1.556,0.345,0.538,0.953,1.029,52.147,45.264,25.893
MBI,2014-09-30,-0.181,2.203,0.25,1.169,2.175,3.36,0.14,1.671,0.371,0.578,1.024,1.106,62.834,48.489,39.962
MNKD,2014-09-30,0.201,-2.439,0.496,0.997,0.771,-0.4,0.216,2.574,0.571,0.89,1.577,1.702,78.233,75.036,22.137
MANT,2014-09-30,0.024,-0.52,0.151,0.932,0.928,-0.455,0.056,0.663,0.147,0.229,0.406,0.439,25.955,19.22,17.443
MSO,2014-09-30,0.03,-0.573,0.69,1.187,1.165,0.241,0.139,1.653,0.367,0.572,1.013,1.093,54.957,48.106,26.572
MCS,2014-09-30,0.0,-0.005,-0.388,0.893,0.324,0.959,0.073,0.869,0.193,0.301,0.533,0.575,30.638,25.266,17.33
MRIN,2014-09-30,0.336,-5.614,-0.012,1.079,1.123,-2.006,0.489,7.099,0.893,1.516,2.23,2.82,46.511,40.969,22.018
MPX,2014-09-30,-0.019,0.156,-0.307,1.627,1.97,0.301,0.099,1.179,0.262,0.408,0.722,0.78,47.552,34.121,33.121
HZO,2014-09-30,0.015,-0.141,0.025,1.17,1.581,1.632,0.098,1.162,0.258,0.402,0.712,0.769,44.136,33.697,28.505
MKL,2014-09-30,-0.019,0.243,0.131,0.77,-0.427,0.459,0.033,0.396,0.088,0.137,0.243,0.262,15.674,11.473,10.679
MKTX,2014-09-30,-0.035,0.716,-0.373,0.634,0.373,0.275,0.063,0.753,0.167,0.261,0.461,0.498,25.437,21.911,12.92
MKTO,2014-09-30,-0.004,0.493,1.547,0.244,2.732,-2.422,0.583,8.585,1.143,1.58,2.532,2.946,52.143,39.541,33.992
MRLN,2014-09-30,-0.058,0.879,-0.157,0.528,1.041,0.794,0.107,1.273,0.283,0.44,0.78,0.842,40.17,37.093,15.42
MRVL,2014-09-30,-0.037,0.297,0.538,0.906,0.169,-0.227,0.089,1.06,0.235,0.367,0.649,0.701,34.855,30.853,16.218
VAC,2014-09-30,-0.22,3.186,-0.056,1.585,-0.778,0.269,0.094,1.26,0.197,0.355,0.596,0.639,23.254,16.493,16.394
MRTN,2014-09-30,-0.059,0.646,0.244,0.688,0.518,0.498,0.075,0.897,0.199,0.31,0.549,0.593,29.657,26.092,14.098
MLM,2014-09-30,0.064,-0.814,-0.028,0.824,1.238,0.388,0.048,0.575,0.128,0.199,0.352,0.38,25.14,16.6,18.88
MASI,2014-09-30,-0.021,0.146,-0.034,0.678,0.652,-1.074,0.069,0.819,0.182,0.283,0.502,0.542,27.086,23.826,12.884
MTRN,2014-09-30,-0.046,0.466,-0.042,1.294,2.342,1.844,0.074,0.886,0.197,0.306,0.543,0.586,43.312,25.449,35.047
ZQK,2014-09-30,-0.422,4.914,-0.009,2.172,0.914,2.754,0.166,1.973,0.438,0.682,1.208,1.305,72.678,57.258,44.761
MTRX,2014-09-30,0.044,-0.555,0.198,1.44,1.86,0.212,0.084,1.002,0.223,0.347,0.614,0.663,41.952,28.978,30.336
MATX,2014-09-30,-0.046,0.467,0.005,0.729,1.303,0.652,0.086,1.026,0.228,0.355,0.629,0.679,35.188,29.84,18.649
MDSO,2014-09-30,-0.046,0.778,0.088,0.597,0.249,-0.409,0.122,1.448,0.322,0.501,0.887,0.958,43.321,42.233,9.651
MATW,2014-09-30,0.022,-0.338,-0.215,0.903,0.413,0.003,0.047,0.563,0.125,0.195,0.345,0.372,21.972,16.303,14.731
MFRM,2014-09-30,0.081,-1.039,1.166,1.525,-0.305,-0.969,0.218,2.937,0.459,0.826,1.39,1.49,45.802,38.77,24.387
MXIM,2014-09-30,-0.065,0.771,0.102,1.057,0.262,-0.409,0.053,0.629,0.14,0.218,0.385,0.416,23.938,18.24,15.503
MMS,2014-09-30,-0.035,0.573,-0.157,0.752,0.932,-0.298,0.057,0.676,0.15,0.234,0.414,0.447,24.852,19.623,15.25
MXL,2014-09-30,0.126,-1.791,0.784,0.294,0.403,-0.596,0.12,1.458,0.288,0.479,0.912,0.919,40.734,36.777,17.514
MBFI,2014-09-30,-0.013,0.074,0.106,1.073,0.538,1.393,0.05,0.598,0.133,0.207,0.367,0.396,27.349,17.238,21.232
MNI,2014-09-30,-0.068,0.998,1.315,0.717,2.031,2.711,0.208,2.481,0.551,0.858,1.52,1.641,82.92,72.202,40.774
MGRC,2014-09-30,-0.033,0.404,0.124,0.793,1.023,0.0,0.051,0.613,0.136,0.212,0.376,0.406,24.324,17.769,16.611
MDCA,2014-09-30,-0.047,0.747,-0.22,1.187,1.093,1.008,0.092,1.093,0.243,0.378,0.67,0.723,39.846,31.74,24.089
MDC,2014-09-30,-0.055,0.454,0.076,1.407,0.37,0.407,0.081,0.963,0.214,0.333,0.59,0.637,35.377,27.953,21.682
MDU,2014-09-30,-0.018,0.192,-0.098,0.752,0.045,0.006,0.041,0.487,0.108,0.168,0.298,0.322,17.696,14.142,10.636
MIG,2014-09-30,-0.078,0.866,-0.01,0.548,0.879,0.35,0.081,0.961,0.213,0.332,0.589,0.636,31.036,27.978,13.434
MEAS,2014-09-30,-0.002,0.321,-0.132,1.171,2.029,0.608,0.075,0.898,0.199,0.311,0.55,0.594,38.386,25.941,28.294
MEG,2014-09-30,0.074,-0.868,0.069,1.837,1.305,1.525,0.187,2.227,0.494,0.77,1.364,1.473,73.806,64.802,35.326
MDCI,2014-09-30,0.299,-3.733,0.247,2.098,1.269,-0.852,0.192,2.287,0.508,0.791,1.401,1.512,76.471,66.531,37.703
MDCO,2014-09-30,-0.123,1.534,0.204,0.945,0.369,-0.386,0.103,1.224,0.272,0.423,0.75,0.81,38.996,35.651,15.801
MED,2014-09-30,-0.058,0.687,0.372,1.38,-0.363,0.542,0.138,1.639,0.364,0.567,1.004,1.084,51.758,47.734,20.009
MW,2014-09-30,0.01,-0.118,0.448,1.075,0.756,-0.783,0.088,1.051,0.233,0.363,0.644,0.695,36.375,30.542,19.756
MDVN,2014-09-30,0.106,-0.707,0.681,0.767,0.64,-1.48,0.257,3.062,0.68,1.059,1.876,2.025,91.353,89.299,19.264
MCC,2014-09-30,-0.026,0.44,-0.003,0.15,0.661,0.818,0.069,0.879,0.146,0.288,0.531,0.546,18.319,17.043,6.715
MD,2014-09-30,-0.009,0.141,0.161,0.694,0.236,-0.586,0.054,0.641,0.142,0.222,0.392,0.424,21.483,18.639,10.683
MEIP,2014-09-30,0.21,-2.277,-0.583,1.385,-0.407,-0.851,0.517,6.157,1.367,2.13,3.772,4.073,181.057,179.599,22.936
MENT,2014-09-30,-0.028,0.407,0.131,0.686,1.403,0.807,0.063,0.747,0.166,0.258,0.457,0.494,29.144,21.636,19.525
MBWM,2014-09-30,-0.071,1.322,-0.26,-0.305,3.088,1.909,0.116,1.387,0.308,0.48,0.85,0.917,48.273,40.318,26.547
MBVT,2014-09-30,-0.058,0.728,-0.17,0.539,0.094,-0.204,0.044,0.522,0.116,0.18,0.32,0.345,17.476,15.18,8.659
MCY,2014-09-30,-0.013,0.216,0.059,0.458,-0.037,0.115,0.05,0.595,0.132,0.206,0.364,0.393,18.5,17.335,6.461
MRCY,2014-09-30,-0.049,0.497,-0.17,1.091,0.979,-0.802,0.093,1.112,0.247,0.385,0.681,0.736,37.822,32.354,19.589
RP,2014-09-30,-0.156,1.879,-0.335,0.812,2.209,0.369,0.122,1.518,0.292,0.522,0.986,1.007,42.258,34.725,24.08
MDP,2014-09-30,-0.019,0.253,0.121,0.671,1.123,0.828,0.059,0.702,0.156,0.243,0.43,0.464,26.895,20.356,17.578
MRGE,2014-09-30,-0.104,1.01,0.292,1.601,-0.108,-1.557,0.144,1.717,0.381,0.594,1.052,1.136,54.669,50.01,22.084
VIVO,2014-09-30,-0.028,0.171,0.004,0.982,0.929,0.373,0.062,0.741,0.165,0.256,0.454,0.49,28.52,21.494,18.747
MMSI,2014-09-30,-0.004,-0.027,0.007,0.424,1.362,-0.361,0.085,1.011,0.224,0.35,0.619,0.669,32.595,29.435,14.0
MTH,2014-09-30,-0.066,0.8,0.188,0.971,0.845,0.968,0.077,0.921,0.205,0.319,0.564,0.609,33.625,26.75,20.374
MTOR,2014-09-30,-0.05,0.435,0.404,2.085,1.265,0.051,0.119,1.422,0.316,0.492,0.871,0.941,54.452,41.246,35.55
MODN,2014-09-30,0.038,-1.678,2.793,2.42,-2.647,-1.585,0.53,7.696,0.968,1.643,2.417,3.057,63.275,43.437,46.01
QTM,2014-09-30,-0.268,2.927,0.237,2.618,0.446,-3.512,0.137,1.636,0.363,0.566,1.002,1.082,62.49,47.428,40.69
STR,2014-09-30,0.036,-0.413,0.313,-0.142,0.512,0.308,0.091,1.085,0.241,0.375,0.665,0.718,32.538,31.644,7.576
QCOR,2014-09-30,-0.02,1.009,-0.381,0.525,1.505,0.996,0.203,2.414,0.517,0.808,1.427,1.548,70.672,67.827,19.848
KWK,2014-09-30,-0.232,2.223,-0.279,1.014,0.446,0.334,0.157,1.872,0.416,0.647,1.147,1.238,57.8,54.552,19.103
QDEL,2014-09-30,0.05,-0.539,0.455,0.371,0.669,-0.301,0.091,1.088,0.242,0.376,0.667,0.72,34.074,31.706,12.481
QNST,2014-09-30,-0.172,1.705,-0.348,1.296,1.33,-0.22,0.112,1.357,0.277,0.457,0.877,0.873,43.885,35.338,26.022
Q,2014-09-30,0.055,-0.805,0.663,0.8,-0.018,-1.834,0.195,2.869,0.382,0.528,0.846,0.984,19.627,13.005,14.7
RAX,2014-09-30,-0.159,1.917,-0.1,1.321,0.402,-1.375,0.109,1.296,0.288,0.448,0.794,0.857,43.301,37.709,21.283
RDN,2014-09-30,0.068,-0.82,-0.21,1.955,2.991,3.859,0.159,1.9,0.422,0.657,1.164,1.257,76.832,55.01,53.638
SCI,2014-09-30,-0.037,0.536,0.029,1.072,-0.066,0.692,0.047,0.558,0.124,0.193,0.342,0.369,22.784,16.138,16.084
RSH,2014-09-30,-0.009,-0.384,-0.252,1.357,0.998,-1.675,0.248,2.953,0.656,1.021,1.809,1.953,89.302,86.096,23.713
RSYS,2014-09-30,-0.025,0.041,-0.375,1.007,0.802,-0.208,0.142,1.698,0.377,0.587,1.04,1.123,52.807,49.473,18.465
RMBS,2014-09-30,0.084,-1.117,-0.046,1.06,1.658,1.17,0.132,1.568,0.348,0.542,0.961,1.037,52.746,45.616,26.483
SSNI,2014-09-30,-0.674,9.171,0.152,1.735,1.573,3.748,0.402,5.826,0.733,1.244,1.83,2.314,49.29,32.757,36.831
SCTY,2014-09-30,-0.825,12.803,0.922,2.027,0.002,-1.226,0.729,10.461,1.53,2.56,3.896,4.98,85.082,76.199,37.849
RJF,2014-09-30,-0.039,0.488,0.138,1.106,0.412,0.686,0.046,0.546,0.121,0.189,0.335,0.361,24.476,15.751,18.735
SFNC,2014-09-30,0.069,-0.82,0.134,0.471,0.936,-0.025,0.057,0.673,0.149,0.233,0.412,0.445,23.25,19.577,12.543
ROLL,2014-09-30,-0.074,0.956,-0.023,0.797,1.055,-0.004,0.053,0.63,0.14,0.218,0.386,0.417,24.926,18.252,16.975
RLOC,2014-09-30,-0.246,2.883,-0.343,0.235,1.975,1.29,0.156,1.922,0.37,0.667,1.284,1.268,51.183,46.908,20.48
RLD,2014-09-30,-0.019,0.041,-0.148,1.204,2.025,-0.066,0.173,2.136,0.419,0.748,1.399,1.438,56.56,50.157,26.139
SSD,2014-09-30,-0.073,0.795,-0.172,1.095,1.412,1.083,0.06,0.715,0.159,0.247,0.438,0.473,32.334,20.596,24.926
RNWK,2014-09-30,-0.062,0.881,-0.545,0.291,0.826,-0.634,0.152,1.807,0.401,0.625,1.107,1.195,54.546,52.689,14.112
RLGY,2014-09-30,-0.228,3.095,0.191,0.762,0.824,0.152,0.191,2.702,0.341,0.681,0.978,1.118,25.424,21.298,13.884
RCPT,2014-09-30,1.067,-14.059,-0.438,-0.426,8.292,-0.953,0.825,12.143,1.616,2.235,3.582,4.167,82.101,55.151,60.82
NOW,2014-09-30,-0.328,5.223,-0.001,0.583,0.351,-4.341,0.206,2.864,0.404,0.802,1.128,1.218,38.256,27.84,26.239
RRGB,2014-09-30,-0.035,0.503,-0.014,1.173,0.979,0.753,0.091,1.09,0.242,0.377,0.668,0.721,38.799,31.677,22.405
RGC,2014-09-30,-0.028,0.362,0.052,1.08,-0.102,0.058,0.059,0.709,0.157,0.245,0.434,0.469,25.222,20.599,14.555
RM,2014-09-30,-0.275,3.665,0.272,1.582,2.265,-1.514,0.187,2.546,0.372,0.661,1.096,1.186,39.277,27.888,27.658
SBGI,2014-09-30,-0.079,1.372,0.044,0.911,1.671,1.1,0.133,1.583,0.352,0.548,0.97,1.047,52.388,46.077,24.928
SONS,2014-09-30,-0.009,0.036,0.299,1.442,0.55,-0.288,0.117,1.396,0.31,0.483,0.855,0.923,46.482,40.624,22.589
BID,2014-09-30,-0.183,2.144,-0.431,2.086,1.379,0.431,0.075,0.891,0.198,0.308,0.546,0.589,45.107,25.55,37.173
